experiment_id,encoder_type,target_setting_id,target_qed,target_logp,target_sas,latent_vector_id,optimization_run_id,random_seed,initial_pred_qed,initial_pred_logp,initial_pred_sas,final_pred_qed,final_pred_logp,final_pred_sas,delta_qed,delta_logp_improvement,delta_sas_improvement,optimization_steps,final_opt_loss,early_stopped,decoded_smiles,canonical_smiles,is_valid,is_unique,is_novel,rdkit_qed,rdkit_logp,rdkit_sas,qed_predictor_error,logp_predictor_error,sas_predictor_error,property_hit,tanimoto_max_sim,pains_count,pains_flag,brenk_count,brenk_flag,nih_count,nih_flag,filter_pass,lipinski_compliant,lipinski_violations,decoding_mode,heavy_atom_count,molecular_weight
91a9640f,CNN,T1,0.85,2.5,2.5,16,3,15003,0.26692,0.82887,6.76873,0.29373,1.1538,2.99016,0.02681,0.32493,3.77858,200,1.336776,False,[NH3+]S[P][CH]N[CH][CH]SC=[OH+],[NH3+]S[P][CH]N[CH][CH]SC=[OH+],True,True,True,0.20636,0.63557,7.36076,0.08737,0.51823,4.3706,False,0.09091,0,False,6,True,3,True,False,True,0,temp_0.8,10,196.237
91a9640f,CNN,T1,0.85,2.5,2.5,16,4,15004,0.26692,0.82887,6.76873,0.29373,1.1538,2.99016,0.02681,0.32493,3.77858,200,1.336776,False,[NH3+]S[P][P]N[CH][CH][CH]N[CH]SC=[OH+],[NH3+]S[P][P]N[CH][CH][CH]N[CH]SC=[OH+],True,True,True,0.18025,1.20566,7.39751,0.11347,0.05186,4.40735,False,0.08824,0,False,6,True,5,True,False,True,0,temp_0.8,13,255.245
91a9640f,CNN,T1,0.85,2.5,2.5,16,5,15005,0.26692,0.82887,6.76873,0.29373,1.1538,2.99016,0.02681,0.32493,3.77858,200,1.336776,False,[CH]P([CH])S[CH][C@@H]([CH]N[P][P]S[NH3+])[CH][P]SN[CH][CH][CH]SC=[OH+],[CH]P([CH])S[CH][C@@H]([CH]N[P][P]S[NH3+])[CH][P]SN[CH][CH][CH]SC=[OH+],True,True,True,0.09421,5.16462,4.44659,0.19951,4.01082,1.45643,False,0.0875,0,False,6,True,6,True,False,False,1,temp_0.8,22,446.422
91a9640f,CNN,T1,0.85,2.5,2.5,17,1,16001,0.29563,-0.00358,6.79278,0.29837,1.10545,2.99038,0.00274,1.10903,3.8024,200,1.398372,False,[CH][CH]S[P][CH][CH]SC=[OH+],[CH][CH]S[P][CH][CH]SC=[OH+],True,True,True,0.26902,2.64266,7.27186,0.02935,1.53721,4.28148,False,0.08696,0,False,5,True,2,True,False,True,0,temp_0.8,9,177.21
91a9640f,CNN,T1,0.85,2.5,2.5,17,2,16002,0.29563,-0.00358,6.79278,0.29837,1.10545,2.99038,0.00274,1.10903,3.8024,200,1.398372,False,S=C[P][P]Br,S=C[P][P]Br,True,True,True,0.47231,3.0609,6.96139,0.17394,1.95545,3.97101,False,0.08163,0,False,2,True,2,True,False,True,0,temp_0.8,5,186.938
91a9640f,CNN,T1,0.85,2.5,2.5,17,3,16003,0.29563,-0.00358,6.79278,0.29837,1.10545,2.99038,0.00274,1.10903,3.8024,200,1.398372,False,[OH+]=CS[CH][SH]=PS[CH]Br,[OH+]=CS[CH][SH]=PS[CH]Br,True,True,True,0.27092,2.80958,7.37029,0.02745,1.70413,4.37991,False,0.07843,0,False,6,True,4,True,False,True,0,temp_0.8,9,264.151
91a9640f,CNN,T1,0.85,2.5,2.5,17,4,16004,0.29563,-0.00358,6.79278,0.29837,1.10545,2.99038,0.00274,1.10903,3.8024,200,1.398372,False,[CH][P]([SH]=[CH])=[SH+][CH][CH][CH][CH]C=[SH][P]N[CH]SC=[OH+],[CH][P]([SH]=[CH])=[SH+][CH][CH][CH][CH]C=[SH][P]N[CH]SC=[OH+],True,True,True,0.13474,2.94914,6.36138,0.16363,1.84369,3.371,False,0.07937,1,True,7,True,4,True,False,True,0,temp_0.8,17,342.433
91a9640f,CNN,T1,0.85,2.5,2.5,17,5,16005,0.29563,-0.00358,6.79278,0.29837,1.10545,2.99038,0.00274,1.10903,3.8024,200,1.398372,False,[OH+]=CS[CH]N[CH]C#[P][CH]S,[OH+]=CS[CH]N[CH]C#[P][CH]S,True,True,True,0.23345,1.67697,7.04872,0.06492,0.57152,4.05834,False,0.10204,0,False,6,True,1,True,False,True,0,temp_0.8,10,192.225
91a9640f,CNN,T1,0.85,2.5,2.5,18,1,17001,0.31781,-0.10311,6.46621,0.28962,1.15482,2.9767,-0.02819,1.25793,3.48951,200,1.333555,False,[CH][P@@]([CH]N[CH]SC=[OH+])S[NH3+],[CH][P@@]([CH]N[CH]SC=[OH+])S[NH3+],True,True,True,0.2153,0.63557,7.71144,0.07432,0.51925,4.73475,False,0.09091,0,False,6,True,4,True,False,True,0,temp_0.8,10,196.237
91a9640f,CNN,T1,0.85,2.5,2.5,18,2,17002,0.31781,-0.10311,6.46621,0.28962,1.15482,2.9767,-0.02819,1.25793,3.48951,200,1.333555,False,[NH3+]S[P]P=CN[SH+][CH][CH][CH]SC=[OH+],[NH3+]S[P]P=CN[SH+][CH][CH][CH]SC=[OH+],True,True,True,0.16492,1.07137,7.71553,0.1247,0.08345,4.73884,False,0.08163,0,False,7,True,6,True,False,True,0,temp_0.8,13,273.305
91a9640f,CNN,T1,0.85,2.5,2.5,18,3,17003,0.31781,-0.10311,6.46621,0.28962,1.15482,2.9767,-0.02819,1.25793,3.48951,200,1.333555,False,[OH+]=CS[CH]N[CH]C=[SH+],[OH+]=CS[CH]N[CH]C=[SH+],True,True,True,0.19307,-0.19612,7.20742,0.09655,1.35094,4.23072,False,0.1,1,True,6,True,1,True,False,True,0,temp_0.8,8,149.24
91a9640f,CNN,T1,0.85,2.5,2.5,18,4,17004,0.31781,-0.10311,6.46621,0.28962,1.15482,2.9767,-0.02819,1.25793,3.48951,200,1.333555,False,[NH3+]SP=[SH+]N[CH][CH]SC=[OH+],[NH3+]SP=[SH+]N[CH][CH]SC=[OH+],True,True,True,0.16599,0.16118,7.74917,0.12363,0.99364,4.77248,False,0.09302,0,False,7,True,3,True,False,True,0,temp_0.8,10,216.293
91a9640f,CNN,T1,0.85,2.5,2.5,18,5,17005,0.31781,-0.10311,6.46621,0.28962,1.15482,2.9767,-0.02819,1.25793,3.48951,200,1.333555,False,[NH3+]S[P][P][CH][CH]N[CH]SC=[OH+],[NH3+]S[P][P][CH][CH]N[CH]SC=[OH+],True,True,True,0.21703,1.49677,7.48645,0.07259,0.34195,4.50976,False,0.08824,0,False,6,True,4,True,False,True,0,temp_0.8,11,227.211
91a9640f,CNN,T1,0.85,2.5,2.5,19,1,18001,0.26054,1.33913,6.1089,0.31759,1.13612,2.97558,0.05705,-0.20301,3.13332,200,1.327909,False,[CH][CH]SC=[OH+],[CH][CH]SC=[OH+],True,False,True,0.35983,0.72468,7.09554,0.04224,0.41144,4.11996,False,0.09375,0,False,3,True,1,True,False,True,0,temp_0.8,5,88.131
91a9640f,CNN,T1,0.85,2.5,2.5,19,2,18002,0.26054,1.33913,6.1089,0.31759,1.13612,2.97558,0.05705,-0.20301,3.13332,200,1.327909,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.10186,0.08623,1.97256,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,19,3,18003,0.26054,1.33913,6.1089,0.31759,1.13612,2.97558,0.05705,-0.20301,3.13332,200,1.327909,False,[OH+]=CS[CH]N[CH][CH]S,[OH+]=CS[CH]N[CH][CH]S,True,True,True,0.26241,0.81407,6.80041,0.05518,0.32205,3.82483,False,0.09836,0,False,5,True,1,True,False,True,0,temp_0.8,8,149.24
91a9640f,CNN,T1,0.85,2.5,2.5,19,4,18004,0.26054,1.33913,6.1089,0.31759,1.13612,2.97558,0.05705,-0.20301,3.13332,200,1.327909,False,[CH]N[CH]SC=[OH+],[CH]N[CH]SC=[OH+],True,False,True,0.23992,0.22928,7.02761,0.07767,0.90684,4.05203,False,0.11111,0,False,5,True,1,True,False,True,0,temp_0.8,6,103.146
91a9640f,CNN,T1,0.85,2.5,2.5,19,5,18005,0.26054,1.33913,6.1089,0.31759,1.13612,2.97558,0.05705,-0.20301,3.13332,200,1.327909,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.10186,0.08623,1.97256,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,20,1,19001,0.24811,0.74485,6.84907,0.28847,1.1238,2.99911,0.04036,0.37895,3.84997,200,1.388044,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.13098,0.07391,1.94903,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,20,2,19002,0.24811,0.74485,6.84907,0.28847,1.1238,2.99911,0.04036,0.37895,3.84997,200,1.388044,False,[CH]N[CH]SC=[OH+],[CH]N[CH]SC=[OH+],True,False,True,0.23992,0.22928,7.02761,0.04856,0.89452,4.0285,False,0.11111,0,False,5,True,1,True,False,True,0,temp_0.8,6,103.146
91a9640f,CNN,T1,0.85,2.5,2.5,20,3,19003,0.24811,0.74485,6.84907,0.28847,1.1238,2.99911,0.04036,0.37895,3.84997,200,1.388044,False,[OH+]=CS[OH+][CH]S,[OH+]=CS[OH+][CH]S,True,True,True,0.19639,0.90959,7.52546,0.09208,0.21421,4.52635,False,0.08571,0,False,6,True,2,True,False,True,0,temp_0.8,6,125.194
91a9640f,CNN,T1,0.85,2.5,2.5,20,4,19004,0.24811,0.74485,6.84907,0.28847,1.1238,2.99911,0.04036,0.37895,3.84997,200,1.388044,False,[OH+]=CS[CH]N[CH]S,[OH+]=CS[CH]N[CH]S,True,False,True,0.25682,0.60978,6.7495,0.03165,0.51402,3.75039,False,0.08333,0,False,5,True,1,True,False,True,0,temp_0.8,7,136.221
91a9640f,CNN,T1,0.85,2.5,2.5,20,5,19005,0.24811,0.74485,6.84907,0.28847,1.1238,2.99911,0.04036,0.37895,3.84997,200,1.388044,False,[CH]N[CH]SC=[OH+],[CH]N[CH]SC=[OH+],True,False,True,0.23992,0.22928,7.02761,0.04856,0.89452,4.0285,False,0.11111,0,False,5,True,1,True,False,True,0,temp_0.8,6,103.146
91a9640f,CNN,T1,0.85,2.5,2.5,21,1,20001,0.2922,-0.05658,6.75629,0.28112,1.09686,3.00858,-0.01108,1.15344,3.74771,200,1.438856,False,[CH]C=S=P[P]#[SH]=[OH+],[CH]C=S=P[P]#[SH]=[OH+],True,True,True,0.24492,1.32209,4.71567,0.0362,0.22523,1.70709,False,0.09091,1,True,4,True,3,True,False,True,0,temp_0.8,7,170.135
91a9640f,CNN,T1,0.85,2.5,2.5,21,2,20002,0.2922,-0.05658,6.75629,0.28112,1.09686,3.00858,-0.01108,1.15344,3.74771,200,1.438856,False,[OH+]=CS[CH][C@@H](S)N[CH][P][CH]S,[OH+]=CS[CH][C@@H](S)N[CH][P][CH]S,True,True,True,0.15486,1.97367,7.21653,0.12626,0.87681,4.20795,False,0.10526,0,False,7,True,2,True,False,True,0,temp_0.8,11,226.308
91a9640f,CNN,T1,0.85,2.5,2.5,21,3,20003,0.2922,-0.05658,6.75629,0.28112,1.09686,3.00858,-0.01108,1.15344,3.74771,200,1.438856,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.13833,0.04697,1.93956,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,21,4,20004,0.2922,-0.05658,6.75629,0.28112,1.09686,3.00858,-0.01108,1.15344,3.74771,200,1.438856,False,[OH+]=C[C@H](S)S[P][CH][CH]NS[P],[OH+]=C[C@H](S)S[P][CH][CH]NS[P],True,True,True,0.13713,2.89828,7.61167,0.14399,1.80142,4.60309,False,0.10714,0,False,7,True,5,True,False,True,0,temp_0.8,11,243.255
91a9640f,CNN,T1,0.85,2.5,2.5,21,5,20005,0.2922,-0.05658,6.75629,0.28112,1.09686,3.00858,-0.01108,1.15344,3.74771,200,1.438856,False,[CH][P@](S)[SH]=C[OH+]NBr,[CH][P@](S)[SH]=C[OH+]NBr,True,True,True,0.17082,1.94629,7.8817,0.1103,0.84943,4.87312,False,0.10169,0,False,6,True,3,True,False,True,0,temp_0.8,8,235.088
91a9640f,CNN,T1,0.85,2.5,2.5,22,1,21001,0.26582,0.2152,7.056,0.28885,1.07592,3.01723,0.02303,0.86072,4.03877,200,1.464166,False,[CH][C@H](I)[P+][P]S[NH3+],[CH][C@H](I)[P+][P]S[NH3+],True,True,True,0.35909,2.07109,3.8612,0.07024,0.99517,0.84398,False,0.08696,0,False,4,True,5,True,False,True,0,temp_0.8,7,263.988
91a9640f,CNN,T1,0.85,2.5,2.5,22,2,21002,0.26582,0.2152,7.056,0.28885,1.07592,3.01723,0.02303,0.86072,4.03877,200,1.464166,False,[CH][C@H](Br)[SH+][C@@H](I)[C@@H]([CH-])[P@]([CH])S[NH3+],[CH][C@H](Br)[SH+][C@@H](I)[C@@H]([CH-])[P@]([CH])S[NH3+],True,True,True,0.14355,2.02977,6.55834,0.1453,0.95385,3.54112,False,0.09091,0,False,7,True,6,True,False,True,0,temp_0.8,12,398.069
91a9640f,CNN,T1,0.85,2.5,2.5,22,3,21003,0.26582,0.2152,7.056,0.28885,1.07592,3.01723,0.02303,0.86072,4.03877,200,1.464166,False,[CH-][CH][SH+]=C[C][CH][SH+][CH][P][P][C@H](P=[SH][CH]Br)[P@]([NH3+])S[NH3+],[CH-][CH][SH+]=C[C][CH][SH+][CH][P][P][C@H](P=[SH][CH]Br)[P@]([NH3+])S[NH3+],True,True,True,0.07641,2.37884,7.85637,0.21244,1.30292,4.83915,False,0.08696,1,True,7,True,8,True,False,True,0,temp_0.8,19,472.298
91a9640f,CNN,T1,0.85,2.5,2.5,22,4,21004,0.26582,0.2152,7.056,0.28885,1.07592,3.01723,0.02303,0.86072,4.03877,200,1.464166,False,[NH3+]S[P][P][CH]Br,[NH3+]S[P][P][CH]Br,True,True,True,0.42509,2.11309,7.41923,0.13624,1.03717,4.402,False,0.075,0,False,3,True,4,True,False,True,0,temp_0.8,6,203.969
91a9640f,CNN,T1,0.85,2.5,2.5,22,5,21005,0.26582,0.2152,7.056,0.28885,1.07592,3.01723,0.02303,0.86072,4.03877,200,1.464166,False,[CH][C@@H]([CH][P][C@@H]([P])N[P][P]S[NH3+])[NH+][CH][C@@H]([P]P=[SH+][NH3+])[SH+][CH][CH-][CH][CH-][CH][CH]Br,[CH][C@@H]([CH][P][C@@H]([P])N[P][P]S[NH3+])[NH+][CH][C@@H]([P]P=[SH+][NH3+])[SH+][CH][CH-][CH][CH-][CH][CH]Br,True,True,True,0.04709,2.86711,8.0622,0.24176,1.79119,5.04497,False,0.09677,0,False,6,True,7,True,False,False,1,temp_0.8,26,584.285
91a9640f,CNN,T1,0.85,2.5,2.5,23,1,22001,0.28538,0.70568,6.19116,0.28289,1.16279,2.97306,-0.00249,0.4571,3.2181,200,1.328761,False,[NH2+]=PS[NH3+],[NH2+]=PS[NH3+],True,True,True,0.30854,-1.3196,6.82837,0.02565,2.48239,3.85531,False,0.08824,0,False,2,True,3,True,False,True,0,temp_0.8,4,96.095
91a9640f,CNN,T1,0.85,2.5,2.5,23,2,22002,0.28538,0.70568,6.19116,0.28289,1.16279,2.97306,-0.00249,0.4571,3.2181,200,1.328761,False,[NH3+]S[P][P+]N[CH][CH][CH][CH]SC=[OH+],[NH3+]S[P][P+]N[CH][CH][CH][CH]SC=[OH+],True,True,True,0.21189,1.70106,7.57476,0.07101,0.53827,4.6017,False,0.09804,0,False,6,True,6,True,False,True,0,temp_0.8,12,240.23
91a9640f,CNN,T1,0.85,2.5,2.5,23,3,22003,0.28538,0.70568,6.19116,0.28289,1.16279,2.97306,-0.00249,0.4571,3.2181,200,1.328761,False,[NH2+]=C[P]S[NH3+],[NH2+]=C[P]S[NH3+],True,True,True,0.25359,-1.4749,5.77629,0.0293,2.63769,2.80323,False,0.09375,0,False,3,True,2,True,False,True,0,temp_0.8,5,109.114
91a9640f,CNN,T1,0.85,2.5,2.5,23,4,22004,0.28538,0.70568,6.19116,0.28289,1.16279,2.97306,-0.00249,0.4571,3.2181,200,1.328761,False,[NH3+]S[P][CH][CH][CH][CH]N[SH+]C=[OH+],[NH3+]S[P][CH][CH][CH][CH]N[SH+]C=[OH+],True,True,True,0.14696,-0.07844,7.64443,0.13594,1.24123,4.67137,False,0.09091,0,False,7,True,4,True,False,True,0,temp_0.8,11,210.264
91a9640f,CNN,T1,0.85,2.5,2.5,23,5,22005,0.28538,0.70568,6.19116,0.28289,1.16279,2.97306,-0.00249,0.4571,3.2181,200,1.328761,False,[NH2+]=C[CH][SH+]=CNP=[SH][NH3+],[NH2+]=C[CH][SH+]=CNP=[SH][NH3+],True,True,True,0.12069,-3.10971,6.56708,0.16221,4.2725,3.59402,False,0.08163,0,False,5,True,4,True,False,True,0,temp_0.8,9,184.25
91a9640f,CNN,T1,0.85,2.5,2.5,24,1,23001,0.28551,0.98435,6.25577,0.29487,1.15312,2.96361,0.00936,0.16877,3.29217,200,1.323757,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.12458,0.10323,1.98453,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,24,2,23002,0.28551,0.98435,6.25577,0.29487,1.15312,2.96361,0.00936,0.16877,3.29217,200,1.323757,False,[OH+]=CS[CH]N[CH][SH+],[OH+]=CS[CH]N[CH][SH+],True,False,True,0.2545,-0.04082,7.22077,0.04038,1.19394,4.25716,False,0.10345,0,False,5,True,1,True,False,True,0,temp_0.8,7,136.221
91a9640f,CNN,T1,0.85,2.5,2.5,24,3,23003,0.28551,0.98435,6.25577,0.29487,1.15312,2.96361,0.00936,0.16877,3.29217,200,1.323757,False,[NH][CH]N[CH]SC=[OH+],[NH][CH]N[CH]SC=[OH+],True,False,True,0.31976,-0.03712,6.88373,0.02489,1.19024,3.92012,False,0.08333,0,False,4,True,1,True,False,True,0,temp_0.8,7,118.161
91a9640f,CNN,T1,0.85,2.5,2.5,24,4,23004,0.28551,0.98435,6.25577,0.29487,1.15312,2.96361,0.00936,0.16877,3.29217,200,1.323757,False,[CH][CH][CH]SC=[OH+],[CH][CH][CH]SC=[OH+],True,False,True,0.29417,0.92897,7.08332,0.0007,0.22415,4.11972,False,0.09524,0,False,4,True,1,True,False,True,0,temp_0.8,6,101.15
91a9640f,CNN,T1,0.85,2.5,2.5,24,5,23005,0.28551,0.98435,6.25577,0.29487,1.15312,2.96361,0.00936,0.16877,3.29217,200,1.323757,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.12458,0.10323,1.98453,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,25,1,24001,0.26522,1.21661,5.7423,0.3014,1.17473,2.95733,0.03618,-0.04188,2.78497,200,1.284956,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.11805,0.12484,1.99081,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,25,2,24002,0.26522,1.21661,5.7423,0.3014,1.17473,2.95733,0.03618,-0.04188,2.78497,200,1.284956,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.11805,0.12484,1.99081,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,25,3,24003,0.26522,1.21661,5.7423,0.3014,1.17473,2.95733,0.03618,-0.04188,2.78497,200,1.284956,False,[CH]Br,[CH]Br,True,False,True,0.41945,1.04989,4.94814,0.11805,0.12484,1.99081,False,0.07143,0,False,0,False,1,True,False,True,0,temp_0.8,2,92.923
91a9640f,CNN,T1,0.85,2.5,2.5,25,4,24004,0.26522,1.21661,5.7423,0.3014,1.17473,2.95733,0.03618,-0.04188,2.78497,200,1.284956,False,[OH+]=CS[CH]N[CH]S,[OH+]=CS[CH]N[CH]S,True,False,True,0.25682,0.60978,6.7495,0.04458,0.56495,3.79217,False,0.08333,0,False,5,True,1,True,False,True,0,temp_0.8,7,136.221
91a9640f,CNN,T1,0.85,2.5,2.5,25,5,24005,0.26522,1.21661,5.7423,0.3014,1.17473,2.95733,0.03618,-0.04188,2.78497,200,1.284956,False,[CH][CH]I,[CH][CH]I,True,True,True,0.45969,1.29428,5.45082,0.15829,0.11955,2.49349,False,0.10714,0,False,1,True,1,True,False,True,0,temp_0.8,3,152.942
91a9640f,CNN,T1,0.85,2.5,2.5,26,1,25001,0.30818,-0.00039,6.81087,0.30766,1.10454,3.00368,-0.00052,1.10493,3.80719,200,1.396004,False,[NH3+]S[P][SH]=C[CH][CH]NP=[SH+][CH]SC=[OH+],[NH3+]S[P][SH]=C[CH][CH]NP=[SH+][CH]SC=[OH+],True,True,True,0.11491,1.45187,7.90059,0.19275,0.34733,4.89692,False,0.08955,1,True,8,True,5,True,False,True,0,temp_0.8,14,306.38
91a9640f,CNN,T1,0.85,2.5,2.5,26,2,25002,0.30818,-0.00039,6.81087,0.30766,1.10454,3.00368,-0.00052,1.10493,3.80719,200,1.396004,False,N=S=PS[NH3+],N=S=PS[NH3+],True,True,True,0.39079,0.49767,7.50595,0.08313,0.60687,4.50228,False,0.09091,0,False,2,True,2,True,False,True,0,temp_0.8,5,127.154
91a9640f,CNN,T1,0.85,2.5,2.5,26,3,25003,0.30818,-0.00039,6.81087,0.30766,1.10454,3.00368,-0.00052,1.10493,3.80719,200,1.396004,False,[NH3+]N[CH][P]S[NH3+],[NH3+]N[CH][P]S[NH3+],True,True,True,0.1879,-1.39651,7.8504,0.11976,2.50105,4.84672,False,0.12121,0,False,4,True,2,True,False,True,0,temp_0.8,6,125.137
91a9640f,CNN,T1,0.85,2.5,2.5,26,4,25004,0.30818,-0.00039,6.81087,0.30766,1.10454,3.00368,-0.00052,1.10493,3.80719,200,1.396004,False,[NH3+]S[P][CH][CH][CH]N[CH]SC=[OH+],[NH3+]S[P][CH][CH][CH]N[CH]SC=[OH+],True,True,True,0.20463,0.83986,7.30009,0.10303,0.26468,4.29641,False,0.08824,0,False,6,True,3,True,False,True,0,temp_0.8,11,209.256
91a9640f,CNN,T1,0.85,2.5,2.5,26,5,25005,0.30818,-0.00039,6.81087,0.30766,1.10454,3.00368,-0.00052,1.10493,3.80719,200,1.396004,False,[NH3+]S[P][P][CH]Br,[NH3+]S[P][P][CH]Br,True,False,True,0.42509,2.11309,7.41923,0.11743,1.00855,4.41555,False,0.075,0,False,3,True,4,True,False,True,0,temp_0.8,6,203.969
91a9640f,CNN,T1,0.85,2.5,2.5,27,1,26001,0.29246,0.70728,6.19461,0.27965,1.14141,2.97547,-0.01282,0.43413,3.21914,200,1.362916,False,[NH3+]S[P]S[CH]N[CH]SC=[OH+],[NH3+]S[P]S[CH]N[CH]SC=[OH+],True,True,True,0.21923,1.07948,7.36793,0.06041,0.06193,4.39246,False,0.08511,0,False,6,True,3,True,False,True,0,temp_0.8,10,215.285
91a9640f,CNN,T1,0.85,2.5,2.5,27,2,26002,0.29246,0.70728,6.19461,0.27965,1.14141,2.97547,-0.01282,0.43413,3.21914,200,1.362916,False,[CH][P@](S[NH3+])SC=[OH+],[CH][P@](S[NH3+])SC=[OH+],True,True,True,0.2824,0.72239,5.23836,0.00275,0.41902,2.26289,False,0.08333,0,False,5,True,4,True,False,True,0,temp_0.8,7,155.184
91a9640f,CNN,T1,0.85,2.5,2.5,27,3,26003,0.29246,0.70728,6.19461,0.27965,1.14141,2.97547,-0.01282,0.43413,3.21914,200,1.362916,False,[NH3+]SP=S=CC=[SH+]=CN[CH]SC=[OH+],[NH3+]SP=S=CC=[SH+]=CN[CH]SC=[OH+],True,True,True,0.1304,-0.51141,7.58107,0.14924,1.65282,4.6056,False,0.07937,1,True,8,True,3,True,False,True,0,temp_0.8,13,274.398
91a9640f,CNN,T1,0.85,2.5,2.5,27,4,26004,0.29246,0.70728,6.19461,0.27965,1.14141,2.97547,-0.01282,0.43413,3.21914,200,1.362916,False,[NH3+]S[P]SNC=[SH+][CH][CH][CH]SC=[OH+],[NH3+]S[P]SNC=[SH+][CH][CH][CH]SC=[OH+],True,True,True,0.12448,0.85837,7.57608,0.15516,0.28304,4.60061,False,0.08065,0,False,8,True,4,True,False,True,0,temp_0.8,13,274.398
91a9640f,CNN,T1,0.85,2.5,2.5,27,5,26005,0.29246,0.70728,6.19461,0.27965,1.14141,2.97547,-0.01282,0.43413,3.21914,200,1.362916,False,[NH3+][CH][CH][C@H](NS[P]S[NH3+])SC=[OH+],[NH3+][CH][CH][C@H](NS[P]S[NH3+])SC=[OH+],True,True,True,0.13662,-0.31002,7.87063,0.14302,1.45143,4.89516,False,0.09524,0,False,7,True,4,True,False,True,0,temp_0.8,12,245.335
91a9640f,CNN,T1,0.85,2.5,2.5,28,1,27001,0.30509,0.75829,6.05655,0.29393,1.16555,2.97985,-0.01116,0.40726,3.07669,200,1.315647,False,[NH3+]S[P][CH][CH]N[CH]SC=[OH+],[NH3+]S[P][CH][CH]N[CH]SC=[OH+],True,True,True,0.20636,0.63557,7.36076,0.08757,0.52998,4.38091,False,0.09091,0,False,6,True,3,True,False,True,0,temp_0.8,10,196.237
91a9640f,CNN,T1,0.85,2.5,2.5,28,2,27002,0.30509,0.75829,6.05655,0.29393,1.16555,2.97985,-0.01116,0.40726,3.07669,200,1.315647,False,[NH3+]S[P][CH]N[CH][CH]N[CH]SC=[OH+],[NH3+]S[P][CH]N[CH][CH]N[CH]SC=[OH+],True,True,True,0.17358,0.34446,7.24636,0.12035,0.82109,4.2665,False,0.08955,0,False,6,True,3,True,False,True,0,temp_0.8,12,224.271
91a9640f,CNN,T1,0.85,2.5,2.5,28,3,27003,0.30509,0.75829,6.05655,0.29393,1.16555,2.97985,-0.01116,0.40726,3.07669,200,1.315647,False,[NH3+][SH]=P[CH]SC=[OH+],[NH3+][SH]=P[CH]SC=[OH+],True,True,True,0.192,-0.19591,5.1621,0.10193,1.36146,2.18224,False,0.07895,0,False,6,True,4,True,False,True,0,temp_0.8,7,156.192
91a9640f,CNN,T1,0.85,2.5,2.5,28,4,27004,0.30509,0.75829,6.05655,0.29393,1.16555,2.97985,-0.01116,0.40726,3.07669,200,1.315647,False,[NH3+]S[P]N[CH][CH][CH][CH][CH]NP=[SH+][CH]SC=[OH+],[NH3+]S[P]N[CH][CH][CH][CH][CH]NP=[SH+][CH]SC=[OH+],True,True,True,0.12692,1.34414,7.58318,0.16701,0.17859,4.60333,False,0.09259,0,False,7,True,5,True,False,True,0,temp_0.8,16,314.358
91a9640f,CNN,T1,0.85,2.5,2.5,28,5,27005,0.30509,0.75829,6.05655,0.29393,1.16555,2.97985,-0.01116,0.40726,3.07669,200,1.315647,False,[CH][P@@](N[CH]SC=[OH+])S[NH3+],[CH][P@@](N[CH]SC=[OH+])S[NH3+],True,True,True,0.21352,0.43128,7.83178,0.08041,0.73427,4.85193,False,0.09804,0,False,6,True,5,True,False,True,0,temp_0.8,9,183.218
91a9640f,CNN,T1,0.85,2.5,2.5,29,1,28001,0.29549,1.2859,5.63333,0.31446,1.17221,2.95313,0.01897,-0.11369,2.6802,200,1.272218,False,[NH3+][P]S[NH3+],[NH3+][P]S[NH3+],True,False,True,0.3163,-1.1054,6.82837,0.00184,2.27761,3.87524,False,0.09091,0,False,2,True,3,True,False,True,0,temp_0.8,4,97.103
